epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,20.0112,1.8931,2.28934,1.92805,0.42872,0.63155,0.47586,0.15611,1.81975,2.32821,1.58227,0.000874842,0.000874842,0.000874842
50,20.4019,2.2249,2.39761,2.27745,0.42872,0.63155,0.47586,0.15611,1.81975,2.32821,1.58227,0.000858338,0.000858338,0.000858338
51,20.7969,2.07338,2.49843,2.07511,0.42872,0.63155,0.47586,0.15611,1.81975,2.32821,1.58227,0.000841835,0.000841835,0.000841835
52,21.2165,2.21173,2.34078,2.13971,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000825332,0.000825332,0.000825332
53,21.6264,1.94787,2.1944,1.98059,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000808828,0.000808828,0.000808828
54,22.0307,2.16091,2.4385,2.061,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000792325,0.000792325,0.000792325
55,22.4289,1.88567,2.15594,1.86437,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000775822,0.000775822,0.000775822
56,22.819,1.65333,2.13412,1.7301,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000759318,0.000759318,0.000759318
57,23.223,2.06302,2.27506,2.08158,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000742815,0.000742815,0.000742815
58,23.626,1.98261,2.23114,1.93698,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000726312,0.000726312,0.000726312
59,24.0124,1.92004,2.23139,1.94131,0.60335,0.74004,0.65776,0.22093,1.84993,2.08171,1.56124,0.000709809,0.000709809,0.000709809
60,24.4293,1.9847,2.3645,1.93423,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000693305,0.000693305,0.000693305
61,24.825,1.81218,2.1924,1.81451,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000676802,0.000676802,0.000676802
62,25.2064,2.27571,2.33685,2.21259,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000660299,0.000660299,0.000660299
63,25.5946,1.80761,1.9898,1.72621,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000643795,0.000643795,0.000643795
64,25.9928,2.15244,2.38763,2.1704,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000627292,0.000627292,0.000627292
65,26.3792,2.0581,2.41351,2.2016,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000610789,0.000610789,0.000610789
66,26.7699,1.99871,2.2863,1.92594,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000594286,0.000594286,0.000594286
67,27.164,1.84471,2.17156,1.96618,0.52197,0.90625,0.64468,0.19003,1.89162,2.34035,1.63002,0.000577782,0.000577782,0.000577782
68,27.6679,2.04318,2.32892,1.8255,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000561279,0.000561279,0.000561279
69,28.0727,1.73043,2.22804,1.84342,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000544776,0.000544776,0.000544776
70,28.4875,1.82882,2.11695,2.04058,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000528272,0.000528272,0.000528272
71,28.8794,2.29692,2.5537,2.14294,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000511769,0.000511769,0.000511769
72,29.3022,1.97904,2.21334,1.96337,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000495266,0.000495266,0.000495266
73,29.6963,1.97474,2.20746,1.96483,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000478762,0.000478762,0.000478762
74,30.1049,2.09676,2.49789,2.097,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000462259,0.000462259,0.000462259
75,30.4988,1.969,2.2128,2.03865,0.51189,0.96788,0.65948,0.17798,1.90238,2.38842,1.66677,0.000445756,0.000445756,0.000445756
76,30.9294,2.03456,2.36648,1.97168,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000429253,0.000429253,0.000429253
77,31.3424,2.00759,2.21389,1.96835,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000412749,0.000412749,0.000412749
78,31.741,2.07186,2.31521,2.02064,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000396246,0.000396246,0.000396246
79,32.1368,2.00228,2.36991,2.01072,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000379743,0.000379743,0.000379743
80,32.5357,1.86053,2.18591,1.85271,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000363239,0.000363239,0.000363239
81,32.9291,2.03797,2.43727,2.02497,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000346736,0.000346736,0.000346736
82,33.3611,1.94109,2.1681,2.04235,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000330233,0.000330233,0.000330233
83,33.7588,1.73228,2.12568,1.88192,0.50321,0.96875,0.57781,0.15362,1.95129,2.27637,1.6636,0.000313729,0.000313729,0.000313729
84,34.1566,1.86247,2.10169,1.92758,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000297226,0.000297226,0.000297226
85,34.5594,1.74671,2.05431,1.95327,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000280723,0.000280723,0.000280723
86,34.961,1.9672,2.26902,1.97346,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.00026422,0.00026422,0.00026422
87,35.4608,1.78157,2.26863,1.89074,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000247716,0.000247716,0.000247716
88,35.8689,1.86035,2.134,1.86143,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000231213,0.000231213,0.000231213
89,36.2603,1.9437,2.32773,1.94372,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.00021471,0.00021471,0.00021471
90,36.669,1.8001,2.06322,1.81168,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000198206,0.000198206,0.000198206
91,41.0337,1.63512,1.9984,1.75309,0.50066,0.96091,0.5354,0.13522,2.02893,2.15273,1.65474,0.000181703,0.000181703,0.000181703
92,42.2039,1.72933,2.12617,1.80944,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,0.0001652,0.0001652,0.0001652
93,42.6323,1.77083,2.04382,1.91194,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,0.000148696,0.000148696,0.000148696
94,43.0143,1.9145,2.23028,1.94609,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,0.000132193,0.000132193,0.000132193
95,43.4131,1.82378,2.14836,1.96643,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,0.00011569,0.00011569,0.00011569
96,43.8151,2.14439,2.2828,2.13228,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,9.91865e-05,9.91865e-05,9.91865e-05
97,44.22,1.99888,2.20787,2.05669,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,8.26832e-05,8.26832e-05,8.26832e-05
98,44.6207,1.96841,2.29592,1.9552,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,6.61799e-05,6.61799e-05,6.61799e-05
99,45.0145,2.1128,2.2764,2.00884,0.48694,0.9375,0.52005,0.12312,2.05395,2.23868,1.69147,4.96766e-05,4.96766e-05,4.96766e-05
100,45.4257,1.69584,2.11453,1.87044,0.48928,0.9375,0.51732,0.1217,2.07779,2.21543,1.69266,3.31733e-05,3.31733e-05,3.31733e-05
1,0.640583,2.72367,3.49463,2.33757,0.02181,0.8125,0.02207,0.02168,0.11926,3.27094,0.72185,5.001e-05,5.001e-05,5.001e-05
2,1.0056,2.39151,3.30908,2.2347,0.02556,0.9375,0.06091,0.05789,0.11796,3.25376,0.7188,0.000115535,0.000115535,0.000115535
3,1.41785,2.49025,3.38493,2.21347,0.02358,0.875,0.0576,0.05382,0.11193,3.25022,0.71841,0.000179739,0.000179739,0.000179739
4,1.82503,2.48143,3.42854,2.13786,0.02358,0.875,0.0576,0.05382,0.11193,3.25022,0.71841,0.000242624,0.000242624,0.000242624
5,2.23922,2.46702,3.22519,2.10149,0.02243,0.84375,0.07931,0.06564,0.45102,3.2006,0.76361,0.000304187,0.000304187,0.000304187
6,2.75416,2.17421,3.1072,2.02399,0.02243,0.84375,0.07931,0.06564,0.45102,3.2006,0.76361,0.000364431,0.000364431,0.000364431
7,3.16685,2.06819,3.03942,1.78347,0.02418,0.90625,0.16183,0.06264,0.98096,3.28431,0.89614,0.000423355,0.000423355,0.000423355
8,3.57579,1.75725,2.87787,1.66321,0.02418,0.90625,0.16183,0.06264,0.98096,3.28431,0.89614,0.000480958,0.000480958,0.000480958
9,3.97831,1.96685,2.9372,1.67619,0.02418,0.90625,0.16183,0.06264,0.98096,3.28431,0.89614,0.000537241,0.000537241,0.000537241
10,4.40131,1.7118,2.78083,1.64308,0.02347,0.875,0.22058,0.03564,1.24562,3.62631,1.30674,0.000592203,0.000592203,0.000592203
11,4.79186,1.80766,2.68334,1.65128,0.02347,0.875,0.22058,0.03564,1.24562,3.62631,1.30674,0.000645846,0.000645846,0.000645846
12,5.17886,1.75602,2.62234,1.67248,0.02347,0.875,0.22058,0.03564,1.24562,3.62631,1.30674,0.000698168,0.000698168,0.000698168
13,5.58332,1.84384,2.78272,1.65624,0.02347,0.875,0.22058,0.03564,1.24562,3.62631,1.30674,0.00074917,0.00074917,0.00074917
14,5.99043,1.79222,2.44907,1.65519,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.000798851,0.000798851,0.000798851
15,6.3772,1.96629,2.44091,1.75359,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.000847213,0.000847213,0.000847213
16,6.75022,1.80484,2.38581,1.62984,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.000894254,0.000894254,0.000894254
17,7.1769,2.08695,2.53288,1.78613,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.000939975,0.000939975,0.000939975
18,7.56392,1.86966,2.37762,1.66015,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.000984375,0.000984375,0.000984375
19,7.95065,1.69343,2.18108,1.58275,0.0092,0.34375,0.00871,0.00107,1.52936,3.6362,1.59883,0.00102746,0.00102746,0.00102746
20,8.36244,1.92319,2.485,1.70822,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00106922,0.00106922,0.00106922
21,8.7663,1.75094,2.2554,1.62859,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00110966,0.00110966,0.00110966
22,9.16496,1.57822,2.11239,1.5584,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00114877,0.00114877,0.00114877
23,9.56179,1.64172,2.13028,1.53013,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00118657,0.00118657,0.00118657
24,9.96201,1.90132,2.30618,1.73379,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00122305,0.00122305,0.00122305
25,10.3568,1.68741,2.01605,1.53915,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00125821,0.00125821,0.00125821
26,10.7489,1.75837,2.28171,1.72435,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00125442,0.00125442,0.00125442
27,11.1442,1.94765,2.23996,1.85814,0.02695,0.96875,0.06282,0.01912,1.93759,3.13949,1.59827,0.00123791,0.00123791,0.00123791
28,11.5476,1.62434,2.06424,1.59898,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.00122141,0.00122141,0.00122141
29,12.0523,1.88034,2.09588,1.81543,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.00120491,0.00120491,0.00120491
30,12.4516,1.79015,2.09395,1.72937,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.0011884,0.0011884,0.0011884
31,12.8504,1.75191,2.20048,1.64156,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.0011719,0.0011719,0.0011719
32,13.2474,1.69411,2.14352,1.69905,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.0011554,0.0011554,0.0011554
33,13.6458,1.62657,2.0212,1.60383,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.00113889,0.00113889,0.00113889
34,14.0436,1.74417,2.06805,1.6337,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.00112239,0.00112239,0.00112239
35,14.4643,1.66801,2.06931,1.60773,0.13316,0.375,0.12147,0.03044,1.95794,3.38149,2.24025,0.00110589,0.00110589,0.00110589
36,14.8686,1.68424,2.15043,1.59663,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00108938,0.00108938,0.00108938
37,15.2558,1.6627,1.9983,1.67809,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00107288,0.00107288,0.00107288
38,15.6456,1.56552,1.89748,1.57098,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00105638,0.00105638,0.00105638
39,16.0371,1.55093,2.03087,1.639,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00103987,0.00103987,0.00103987
40,16.4298,1.68592,1.99856,1.61794,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00102337,0.00102337,0.00102337
41,16.8545,1.53455,1.88898,1.52806,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.00100687,0.00100687,0.00100687
42,17.2442,1.72172,2.01591,1.71469,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.000990365,0.000990365,0.000990365
43,17.6337,1.82594,2.03208,1.78882,0.53959,0.93166,0.63225,0.12207,1.84294,2.50147,1.96951,0.000973861,0.000973861,0.000973861
44,18.0477,1.51503,1.9195,1.60107,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000957358,0.000957358,0.000957358
45,18.458,1.62334,1.80901,1.61986,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000940855,0.000940855,0.000940855
46,18.8676,1.69967,1.88815,1.5654,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000924352,0.000924352,0.000924352
47,19.2694,1.4957,1.85699,1.55025,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000907848,0.000907848,0.000907848
48,19.7669,1.57031,1.92504,1.66768,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000891345,0.000891345,0.000891345
49,20.1633,1.69232,1.90464,1.66258,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000874842,0.000874842,0.000874842
50,20.5722,2.01739,2.1082,1.95428,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000858338,0.000858338,0.000858338
51,20.9961,1.78038,1.95237,1.69211,0.46264,0.875,0.62532,0.21776,1.89341,1.97233,1.72155,0.000841835,0.000841835,0.000841835
52,21.5302,1.67407,1.9086,1.61236,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000825332,0.000825332,0.000825332
53,22.0902,1.47899,1.74115,1.49968,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000808828,0.000808828,0.000808828
54,22.6116,1.74919,1.90036,1.60272,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000792325,0.000792325,0.000792325
55,23.1371,1.49113,1.8294,1.57378,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000775822,0.000775822,0.000775822
56,23.6246,1.32734,1.83226,1.40277,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000759318,0.000759318,0.000759318
57,24.1061,1.58312,1.82345,1.58006,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000742815,0.000742815,0.000742815
58,24.6049,1.67061,1.87546,1.56953,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000726312,0.000726312,0.000726312
59,25.0945,1.55225,1.90119,1.65303,0.47383,1,0.62342,0.24414,1.9487,1.74351,1.61986,0.000709809,0.000709809,0.000709809
60,25.589,1.65917,1.97658,1.71585,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000693305,0.000693305,0.000693305
61,26.0349,1.50123,1.75552,1.53512,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000676802,0.000676802,0.000676802
62,26.4766,1.68537,1.84667,1.58005,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000660299,0.000660299,0.000660299
63,26.902,1.28727,1.55887,1.36057,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000643795,0.000643795,0.000643795
64,27.3401,1.54423,1.76043,1.47168,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000627292,0.000627292,0.000627292
65,27.7704,1.59565,1.87929,1.7103,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000610789,0.000610789,0.000610789
66,28.2004,1.60791,1.87339,1.53963,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000594286,0.000594286,0.000594286
67,28.6642,1.60113,1.862,1.57636,0.49282,1,0.63892,0.21178,2.19708,1.75306,1.70414,0.000577782,0.000577782,0.000577782
68,29.2064,1.553,1.78663,1.5402,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000561279,0.000561279,0.000561279
69,29.7834,1.44611,1.7712,1.45363,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000544776,0.000544776,0.000544776
70,30.2694,1.48482,1.80521,1.56689,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000528272,0.000528272,0.000528272
71,30.736,1.78844,1.76943,1.72699,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000511769,0.000511769,0.000511769
72,31.1841,1.61568,1.85102,1.55305,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000495266,0.000495266,0.000495266
73,31.6323,1.52372,1.72378,1.48653,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000478762,0.000478762,0.000478762
74,32.0711,1.62883,1.76258,1.66165,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000462259,0.000462259,0.000462259
75,32.5269,1.23817,1.63956,1.40209,0.50648,1,0.62899,0.17066,2.44609,1.75386,1.85016,0.000445756,0.000445756,0.000445756
76,32.9724,1.5547,1.87892,1.62516,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000429253,0.000429253,0.000429253
77,33.4371,1.7996,1.89501,1.59452,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000412749,0.000412749,0.000412749
78,33.8866,1.55878,1.79811,1.55698,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000396246,0.000396246,0.000396246
79,34.401,1.4717,1.71964,1.4464,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000379743,0.000379743,0.000379743
80,34.8752,1.37919,1.73083,1.44659,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000363239,0.000363239,0.000363239
81,35.31,1.49723,1.74506,1.52661,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000346736,0.000346736,0.000346736
82,35.7464,1.56521,1.7268,1.61519,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000330233,0.000330233,0.000330233
83,36.1982,1.43856,1.76645,1.60358,0.5086,0.9375,0.60462,0.15962,2.50033,1.77269,1.87695,0.000313729,0.000313729,0.000313729
84,36.706,1.42145,1.75703,1.39282,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000297226,0.000297226,0.000297226
85,37.2971,1.47783,1.82681,1.50901,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000280723,0.000280723,0.000280723
86,38.0502,1.57914,1.76961,1.59782,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.00026422,0.00026422,0.00026422
87,38.9802,1.46027,1.77048,1.54333,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000247716,0.000247716,0.000247716
88,39.9526,1.32293,1.72568,1.3921,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000231213,0.000231213,0.000231213
89,40.9024,1.5931,1.86858,1.66029,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.00021471,0.00021471,0.00021471
90,41.917,1.58376,1.79711,1.55734,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000198206,0.000198206,0.000198206
91,47.4608,1.3829,1.78856,1.51696,0.46757,0.95902,0.60446,0.14599,2.54025,1.83472,1.9402,0.000181703,0.000181703,0.000181703
92,48.4614,1.5072,1.65244,1.55411,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,0.0001652,0.0001652,0.0001652
93,49.4121,1.32676,1.67997,1.47755,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,0.000148696,0.000148696,0.000148696
94,50.3984,1.47499,1.75029,1.57098,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,0.000132193,0.000132193,0.000132193
95,51.3281,1.34831,1.6494,1.56896,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,0.00011569,0.00011569,0.00011569
96,52.3963,1.4212,1.73514,1.60331,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,9.91865e-05,9.91865e-05,9.91865e-05
97,53.3295,1.47175,1.7015,1.55885,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,8.26832e-05,8.26832e-05,8.26832e-05
98,54.3163,1.58263,1.74541,1.60085,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,6.61799e-05,6.61799e-05,6.61799e-05
99,55.3208,1.47021,1.67309,1.58631,0.50997,0.9375,0.60485,0.14106,2.5368,1.86285,1.98397,4.96766e-05,4.96766e-05,4.96766e-05
100,56.2782,1.48811,1.69623,1.66007,0.53778,0.94144,0.63239,0.14958,2.52359,1.83555,1.98638,3.31733e-05,3.31733e-05,3.31733e-05
1,0.466542,2.59426,3.60648,2.16843,0.02017,0.75,0.02056,0.01945,0.10683,3.27149,0.72234,1.667e-05,1.667e-05,1.667e-05
2,0.766183,2.65229,3.42933,2.34785,0.02085,0.78125,0.02207,0.02177,0.10009,3.26892,0.7213,4.95149e-05,4.95149e-05,4.95149e-05
3,1.08517,2.65306,3.44146,2.31641,0.02173,0.8125,0.02161,0.02046,0.0982,3.26807,0.72091,8.16997e-05,8.16997e-05,8.16997e-05
4,1.40022,2.55406,3.41616,2.21005,0.0225,0.84375,0.02366,0.02114,0.22306,3.26352,0.73227,0.000113224,0.000113224,0.000113224
5,1.72142,2.64583,3.43652,2.28912,0.02597,0.96875,0.03159,0.02621,0.45607,3.2584,0.75397,0.000144089,0.000144089,0.000144089
6,2.15046,2.33173,3.31492,1.98159,0.02597,0.96875,0.03159,0.02621,0.45607,3.2584,0.75397,0.000174293,0.000174293,0.000174293
7,2.49536,2.21609,3.05167,2.08008,0.02667,1,0.06294,0.05192,0.75805,3.28227,0.81225,0.000203837,0.000203837,0.000203837
8,2.89006,1.94229,3.16408,1.78789,0.02669,1,0.06423,0.04286,0.84245,3.49442,0.96772,0.000232722,0.000232722,0.000232722
9,3.2194,1.99632,3.01269,1.79965,0.02669,1,0.06423,0.04286,0.84245,3.49442,0.96772,0.000260946,0.000260946,0.000260946
10,3.55504,1.84137,2.92349,1.71205,0.02669,1,0.06342,0.04229,0.87547,3.46228,0.95951,0.000288509,0.000288509,0.000288509
11,3.85843,1.94584,2.98883,1.71703,0.02669,1,0.06342,0.04229,0.87547,3.46228,0.95951,0.000315413,0.000315413,0.000315413
12,4.17815,1.7573,2.93014,1.75893,0.0267,1,0.07631,0.03527,0.965,3.6761,1.17649,0.000341657,0.000341657,0.000341657
13,4.48461,1.77725,2.68189,1.65225,0.0267,1,0.07631,0.03527,0.965,3.6761,1.17649,0.00036724,0.00036724,0.00036724
14,4.79907,1.7225,2.93573,1.62698,0.0267,1,0.07631,0.03527,0.965,3.6761,1.17649,0.000392163,0.000392163,0.000392163
15,5.13537,1.62905,2.78766,1.54048,0.0267,1,0.03943,0.01048,1.05253,3.7664,1.35903,0.000416427,0.000416427,0.000416427
16,5.43919,1.85115,2.61894,1.65205,0.0267,1,0.03943,0.01048,1.05253,3.7664,1.35903,0.00044003,0.00044003,0.00044003
17,5.74974,1.70692,2.24538,1.56114,0.0267,1,0.03943,0.01048,1.05253,3.7664,1.35903,0.000462973,0.000462973,0.000462973
18,6.07217,1.95834,2.41378,1.7372,0.0183,0.6875,0.01632,0.00301,1.29434,3.73142,1.48102,0.000485255,0.000485255,0.000485255
19,6.38266,1.83505,2.45881,1.60745,0.0183,0.6875,0.01632,0.00301,1.29434,3.73142,1.48102,0.000506878,0.000506878,0.000506878
20,6.69297,1.76954,2.40146,1.56602,0.0183,0.6875,0.01632,0.00301,1.29434,3.73142,1.48102,0.000527841,0.000527841,0.000527841
21,7.01073,1.65579,2.09067,1.52652,0.01983,0.71875,0.01979,0.00587,1.49671,3.56686,1.51752,0.000548143,0.000548143,0.000548143
22,7.31818,1.74804,2.09348,1.54676,0.01983,0.71875,0.01979,0.00587,1.49671,3.56686,1.51752,0.000567785,0.000567785,0.000567785
23,7.62349,1.71369,2.01264,1.6031,0.01983,0.71875,0.01979,0.00587,1.49671,3.56686,1.51752,0.000586767,0.000586767,0.000586767
24,7.937,1.77981,2.09824,1.56257,0.01983,0.71875,0.01979,0.00587,1.49671,3.56686,1.51752,0.000605089,0.000605089,0.000605089
25,8.26697,1.74824,2.09144,1.61847,0.02564,0.9375,0.05853,0.01597,1.71482,3.31507,1.62659,0.000622751,0.000622751,0.000622751
26,8.58299,1.56637,1.83403,1.40806,0.02564,0.9375,0.05853,0.01597,1.71482,3.31507,1.62659,0.000639753,0.000639753,0.000639753
27,8.8913,1.57749,1.83414,1.49385,0.02564,0.9375,0.05853,0.01597,1.71482,3.31507,1.62659,0.000656095,0.000656095,0.000656095
